41,4,7.662471
44,4,3.779397
45,4,0.711407
46,4,-8.376378
48,4,5.872632
49,4,-8.059233
51,4,-4.253396
52,4,-2.053589
54,4,-9.084873
55,4,-3.691840
56,4,3.048681
57,4,-7.578841
58,4,-6.511608
62,4,6.424233
63,4,1.122539
64,4,5.990308
65,4,-1.167912
66,4,4.166690
67,4,11.147342
68,4,-2.853146
69,4,1.105488
70,4,0.847024
71,4,-7.715077
72,4,8.409444
73,4,-6.535000
74,4,-7.276497
75,4,6.190788
78,4,3.228073
79,4,3.170220
80,4,-6.807408
81,4,3.833467
82,4,3.606164
83,4,6.497546
84,4,-3.097185
86,4,-9.432990
88,4,1.331168
89,4,7.899453
91,4,-5.892015
92,4,-5.385971
93,4,-8.753365
95,4,-7.389189
96,4,3.444328
97,4,5.270730
98,4,-3.024586
99,4,-6.646163
0,5,4.921636
2,5,5.819085
3,5,1.490263
4,5,-4.990025
5,5,8.230086
7,5,3.882904
10,5,-3.428441
11,5,11.057945
14,5,-7.827559
15,5,2.470638
16,5,3.664544
17,5,-0.392113
18,5,-6.001864
19,5,2.184208
20,5,-3.961807
21,5,-7.482265
22,5,-1.697306
23,5,-5.736883
24,5,-1.444658
26,5,10.922249
28,5,-4.610728
29,5,2.631652
30,5,9.255204
32,5,-8.223515
33,5,7.953704
34,5,-0.587846
35,5,3.282733
36,5,6.102534
37,5,7.543988
38,5,-0.773729
39,5,5.185892
40,5,11.606966
42,5,9.648485
43,5,2.118785
44,5,3.911454
46,5,-4.596945
47,5,11.636734
48,5,11.094429
49,5,1.454162
50,5,-6.196159
51,5,-8.492743
52,5,7.562528
53,5,11.336768
54,5,7.883515
55,5,11.595576
56,5,11.186038
57,5,6.095187
58,5,-0.818787
59,5,11.422609
60,5,-1.485263
61,5,1.809652
63,5,9.597332
64,5,-2.887686
65,5,-4.945502
66,5,1.338717
70,5,11.257449
71,5,5.562490
72,5,9.915529
73,5,7.353502
74,5,5.421975
75,5,-2.260264
76,5,-6.101155
77,5,4.879667
80,5,11.078820
81,5,-6.400266
83,5,6.869110
84,5,7.657055
85,5,-1.873981
88,5,0.896511
89,5,11.058355
90,5,-4.361415
91,5,-4.194475
93,5,-0.160567
95,5,-4.872515
96,5,-0.956560
97,5,9.759203
99,5,-5.411214
0,6,10.288122
1,6,-0.678302
2,6,3.428476
3,6,-2.729345
4,6,3.092490
5,6,-3.806199
6,6,2.677429
7,6,-4.706333
8,6,-0.290319
10,6,11.297287
11,6,-2.236135
12,6,8.399011
13,6,-7.124497
14,6,9.701708
16,6,8.679093
17,6,0.849198
19,6,1.982885
20,6,-8.000809
21,6,-4.043214
22,6,-2.798826
23,6,-1.722980
24,6,-6.591284
25,6,4.358218
27,6,0.597058
28,6,-4.804523
29,6,3.541280
31,6,10.437341
32,6,4.849848
33,6,-5.700997
34,6,-5.043280
36,6,1.483736
37,6,10.132532
38,6,4.890855
39,6,2.620929
40,6,9.756042
41,6,10.030738
42,6,-5.348443
43,6,10.216782
45,6,1.769383
47,6,2.753801
48,6,9.043591
50,6,0.359855
52,6,6.987456
53,6,7.553665
54,6,2.073797
57,6,-0.345508
58,6,1.937070
60,6,9.179661
62,6,-6.245742
63,6,0.240877
65,6,-7.651515
66,6,4.776532
67,6,-7.714009
68,6,5.468952
70,6,-4.435422
71,6,4.922916
72,6,-3.769891
73,6,2.649436
74,6,-0.000991
75,6,-3.219903
76,6,-0.100370
77,6,4.239178
78,6,1.959958
79,6,3.476899
80,6,-5.565304
81,6,-3.065425
82,6,-6.819582
83,6,-3.474457
84,6,-3.914614
85,6,-8.257554
86,6,-3.810670
87,6,-3.056227
88,6,8.267934
89,6,-2.388217
90,6,3.495633
91,6,2.995939
92,6,-4.102412
93,6,4.074314
94,6,-2.734500
95,6,11.374886
96,6,10.401761
97,6,-2.063412
98,6,4.555190
99,6,9.256712
0,7,7.205462
2,7,4.689683
3,7,2.839395
4,7,2.877847
5,7,6.774887
6,7,1.868220
7,7,-4.680930
8,7,2.556271
9,7,2.648518
11,7,-1.452870
12,7,7.883190
13,7,-7.970809
14,7,-2.028989
16,7,9.310225
17,7,-5.878407
18,7,1.229623
19,7,-8.966984
20,7,4.437329
21,7,-3.968722
23,7,11.096520
24,7,-2.231105
25,7,2.532262
26,7,-8.156069
27,7,0.185669
28,7,4.588273
29,7,-2.284171
30,7,0.525928
31,7,-6.713915
32,7,1.315260
33,7,9.386389
34,7,-8.606172
35,7,-7.797320
36,7,5.252473
37,7,9.161869
38,7,8.084306
39,7,1.092021
40,7,-1.921082
42,7,11.728838
43,7,-3.324866
46,7,-2.238762
48,7,-7.854353
49,7,8.646544
50,7,-6.163593
52,7,-3.891655
53,7,4.495573
55,7,-4.403821
56,7,-5.237797
58,7,9.091379
60,7,-5.515428
61,7,0.303389
63,7,-1.652530
64,7,-7.799325
65,7,0.233454
66,7,-6.606436
67,7,-7.848874
68,7,10.686913
69,7,0.719723
70,7,9.259457
71,7,-2.951081
72,7,2.079427
73,7,-3.936972
74,7,-6.464160
75,7,8.380390
76,7,2.757033
77,7,8.766221
78,7,-6.982220
79,7,-5.975492
82,7,9.387211
83,7,11.053505
84,7,-4.421473
85,7,-3.797093
86,7,-6.360544
87,7,-5.590028
88,7,-6.280780
89,7,-7.559983
90,7,1.919669
92,7,-4.945487
93,7,10.507232
94,7,5.205709
95,7,1.790749
98,7,0.478116
99,7,-0.648310
0,8,-8.157276
1,8,7.919791
4,8,-0.172074
5,8,5.305866
6,8,9.986651
7,8,-8.025375
9,8,0.138623
10,8,-7.436077
11,8,2.793133
12,8,10.500823
13,8,-0.868809
14,8,9.277966
17,8,-6.371966
19,8,-6.529803
20,8,-8.979495
21,8,-3.013524
22,8,-6.592273
23,8,-8.401351
24,8,-1.531880
25,8,-1.489525
26,8,0.691807
27,8,-3.564006
28,8,-5.412430
29,8,7.721897
30,8,1.075228
31,8,-9.463446
32,8,7.838670
34,8,-5.481151
35,8,-8.536658
36,8,5.328683
37,8,-6.428325
40,8,5.407597
41,8,2.436243
42,8,-8.292933
44,8,1.464585
47,8,11.702846
48,8,0.386479
49,8,7.510686
50,8,2.837888
52,8,-5.550991
53,8,-7.546691
56,8,10.674261
57,8,-8.230826
58,8,-1.377066
59,8,-4.298872
60,8,-9.273880
61,8,9.652495
63,8,-1.565263
64,8,3.190935
66,8,11.944615
67,8,-0.254278
68,8,8.436693
69,8,-7.696123
71,8,10.293145
73,8,-3.373924
75,8,9.554317
76,8,-7.761169
77,8,10.073649
78,8,4.637644
79,8,-3.607655
80,8,0.004137
81,8,-0.592270
82,8,-7.736831
83,8,3.892703
84,8,-1.622354
85,8,10.873565
86,8,7.289749
87,8,-9.357445
88,8,8.779356
89,8,-0.899587
90,8,8.095835
91,8,-7.546162
93,8,8.707014
94,8,-3.413799
95,8,11.428421
96,8,-1.532643
97,8,-5.910583
98,8,-4.460071
99,8,-1.544449
0,9,1.203864
1,9,-2.659455
3,9,5.152390
4,9,3.751732
6,9,-1.542138
7,9,-2.267440
8,9,3.385862
9,9,-6.005262
10,9,-2.910739
11,9,3.587565
13,9,-6.687694
15,9,-1.707697
17,9,-2.067930
19,9,-8.405549
20,9,-7.112409
21,9,-8.209261
22,9,-6.167803
23,9,10.240349
25,9,4.215285
26,9,-4.791428
27,9,2.659078
29,9,1.392936
31,9,4.627717
32,9,2.343252
33,9,-8.869678
34,9,-8.805426
36,9,4.198596
37,9,3.927619
38,9,4.216412
39,9,2.274015
40,9,3.953381
41,9,-7.167928
43,9,3.205325
44,9,-1.512302
45,9,-8.387777
46,9,11.308664
47,9,3.163810
48,9,5.824891
49,9,-7.813392
50,9,5.518905
51,9,9.601630
52,9,1.282094
53,9,-6.701378
54,9,-8.227293
55,9,-1.746720
56,9,9.087101
57,9,1.913206
59,9,6.827377
60,9,-4.732881
61,9,-7.633369
63,9,5.778026
64,9,-3.150265
67,9,-2.363532
68,9,-1.219406
69,9,5.384542
70,9,-6.467110
71,9,-6.695447
72,9,1.748338
75,9,-5.535470
76,9,9.392038
77,9,-5.245318
79,9,4.176664
80,9,5.522506
81,9,-4.369698
82,9,1.002233
84,9,-8.772977
85,9,-2.638709
86,9,-8.439988
87,9,-5.594932
88,9,-7.091234
89,9,-4.316484
90,9,2.457403
91,9,9.923954
93,9,8.496511
94,9,-9.238328
96,9,-7.500446
97,9,0.410626
98,9,5.524705
99,9,0.309777
1,10,10.011642
4,10,2.946839
5,10,-4.433776
6,10,-8.454778
7,10,2.804010
8,10,-4.280859
9,10,-1.084437
11,10,11.264991
12,10,-0.698870
13,10,2.550528
15,10,8.602727
16,10,7.556537
18,10,8.581406
19,10,-1.785383
20,10,6.884682
21,10,2.482813
24,10,2.137671
25,10,-4.478698
26,10,-4.536581
27,10,-0.764401
30,10,11.671596
32,10,-2.091866
33,10,7.697072
34,10,4.916995
35,10,3.568111
36,10,6.717694
38,10,-3.111926
39,10,0.579529
40,10,6.681630
41,10,-3.762233
42,10,9.912287
44,10,4.284657
45,10,-1.889024
46,10,11.318913
47,10,-0.740124
48,10,4.620616
50,10,-1.581035
51,10,6.889615
52,10,-3.563724
53,10,3.700864
55,10,-0.624741
56,10,7.406387
57,10,2.335098
58,10,-1.888445
59,10,-4.681313
60,10,2.370498
61,10,3.902793
62,10,5.645955
63,10,8.466786
64,10,-4.330055
67,10,6.250734
68,10,0.465975
69,10,-3.095157
70,10,-0.217681
71,10,8.614117
72,10,-1.081709
73,10,10.057707
74,10,2.769403
75,10,6.451222
77,10,4.379640
78,10,-0.932989
79,10,7.294075
81,10,-4.148970
82,10,10.443035
83,10,11.830000
84,10,-2.396311
86,10,-9.434729
87,10,11.599877
89,10,-6.461428
90,10,-8.890530
92,10,-4.105864
93,10,-6.031805
95,10,-3.276732
96,10,-0.538819
97,10,8.163375
98,10,1.701226
99,10,6.363552
0,11,-7.196292
1,11,3.716086
2,11,10.294805
3,11,1.352541
5,11,-2.866175
6,11,1.906071
7,11,-3.875636
8,11,-6.022820
9,11,-0.213481
11,11,0.124136
13,11,-6.704285
14,11,-7.643624
15,11,4.140552
18,11,8.722928
20,11,0.297881
21,11,8.955640
24,11,2.197727
25,11,-2.919165
26,11,10.350791
27,11,5.444056
28,11,-8.957191
29,11,11.295675
31,11,-2.940731
34,11,-0.504900
35,11,-8.586422
36,11,2.053694
38,11,-9.000450
39,11,-5.207514
40,11,8.417587
43,11,10.778744
44,11,-9.465685
45,11,-0.954551
46,11,1.586137
47,11,4.864436
48,11,-2.781786
49,11,-7.929060
50,11,-8.626809
52,11,-9.121100
53,11,-1.626034
54,11,-7.319534
56,11,-7.935064
57,11,5.416758
58,11,-3.829571
59,11,3.814656
60,11,2.345411
61,11,11.163262
62,11,5.989986
63,11,-0.088797
64,11,0.624899
66,11,3.966660
68,11,8.582022
69,11,5.224009
70,11,-8.984282
71,11,9.385703
72,11,-1.274052
73,11,-0.250954
74,11,-4.926548
75,11,10.101122
76,11,-8.025867
77,11,8.375574
78,11,1.367572
79,11,8.197482
80,11,7.294083
82,11,11.172626
83,11,-8.343370
84,11,-8.684873
86,11,-8.769299
87,11,-6.088500
88,11,-5.168885
89,11,-8.121810
91,11,-5.651406
92,11,8.794023
93,11,1.212825
94,11,-3.438729
95,11,-2.295606
96,11,10.104795
98,11,-0.788858
99,11,5.107558
1,12,1.357116
2,12,-8.296326
3,12,5.916206
4,12,-4.045675
7,12,3.452441
8,12,9.037282
9,12,11.304817
10,12,-0.374100
11,12,-4.995766
12,12,-6.720345
13,12,-4.916393
14,12,-4.981125
15,12,11.517068
16,12,-2.583488
18,12,-6.306874
19,12,4.154975
20,12,-3.531783
21,12,-3.123651
22,12,-6.067389
23,12,4.410311
25,12,-5.881227
26,12,10.274667
27,12,6.926143
28,12,-8.181171
29,12,3.070284
30,12,9.226079
31,12,6.585434
32,12,-8.462976
34,12,-9.008295
35,12,3.377602
36,12,1.587575
37,12,-2.247825
39,12,5.515242
41,12,-4.652263
42,12,-4.217814
43,12,2.807257
44,12,11.308794
45,12,2.938718
46,12,6.015219
47,12,-8.747046
48,12,8.867201
49,12,11.282394
50,12,8.008972
51,12,-5.656009
52,12,0.464274
53,12,-9.332940
54,12,1.283815
55,12,-8.225204
56,12,2.841481
57,12,3.964691
58,12,-3.578423
60,12,-1.800183
61,12,-7.659266
62,12,-8.736957
63,12,8.792443
65,12,7.014313
67,12,9.290426
68,12,0.479634
69,12,-7.102894
70,12,3.164952
71,12,-7.974468
72,12,0.294435
73,12,11.655265
74,12,9.787336
75,12,11.471545
76,12,8.118839
78,12,-5.568871
80,12,-9.304713
81,12,0.259588
82,12,0.460236
83,12,-4.194625
84,12,-4.942173
85,12,9.728482
87,12,11.254377
88,12,4.769402
89,12,5.909992
90,12,-8.109756
92,12,6.744143
93,12,6.416129
95,12,8.766145
96,12,-9.419486
97,12,6.642916
98,12,4.126074
99,12,-0.994217
0,13,-1.824065
1,13,4.431845
2,13,-3.961394
3,13,9.244298
4,13,2.671355
5,13,0.915073
6,13,-3.388682
8,13,0.406349
10,13,6.515721
12,13,-6.576736
13,13,-4.837851
14,13,10.127206
15,13,3.758403
16,13,9.927361
17,13,-6.096214
18,13,9.426797
19,13,-7.675699
21,13,-7.789923
25,13,-6.421129
27,13,-1.994656
28,13,-4.731379
29,13,4.795835
30,13,-5.639411
31,13,-0.750705
32,13,2.294813
33,13,-4.195757
34,13,3.326328
35,13,9.370088
36,13,9.867919
37,13,-6.806626
38,13,2.411251
39,13,-7.102587
41,13,-9.311417
44,13,10.361422
45,13,10.255601
47,13,-5.439713
48,13,9.683139
49,13,3.025764
51,13,5.738822
52,13,-0.473656
53,13,0.078229
54,13,9.995376
55,13,-1.257767
56,13,7.951926
57,13,4.846701
58,13,6.624744
59,13,-6.097147
60,13,4.310091
61,13,7.258503
63,13,-0.926741
65,13,7.456609
66,13,0.045201
67,13,8.612878
69,13,8.534303
70,13,8.691913
71,13,-6.266922
72,13,3.732517
73,13,-8.762754
74,13,-6.464580
75,13,-8.581082
76,13,-3.676284
77,13,-8.835057
79,13,11.459371
80,13,-0.637613
81,13,-1.518259
82,13,-3.813099
83,13,6.004296
84,13,1.336052
85,13,8.563348
86,13,7.365463
87,13,-9.252705
88,13,7.901369
89,13,7.005568
90,13,-4.375360
91,13,6.307463
92,13,4.127069
93,13,-5.489089
94,13,-5.264230
95,13,3.928626
96,13,10.436587
98,13,-4.944687
99,13,7.513507
0,14,6.624132
1,14,-8.030342
2,14,3.923608
4,14,-6.798507
6,14,1.618281
7,14,9.274487
8,14,9.617124
9,14,2.944120
10,14,-4.693993
11,14,5.476216
12,14,-5.166559
13,14,-2.083590
14,14,-1.907342
15,14,-6.694717
16,14,7.057098
18,14,-3.508106
21,14,7.019520
22,14,-2.162016
23,14,11.002368
24,14,5.629733
25,14,-2.641671
26,14,6.369563
28,14,-5.608003
30,14,2.600152
31,14,4.226608
33,14,6.188283
34,14,8.928260
35,14,-1.592409
36,14,7.262722
38,14,7.271445
39,14,-1.893860
40,14,-0.176802
41,14,-0.612754
42,14,5.324178
43,14,-7.053909
44,14,10.260979
45,14,-0.774007
49,14,3.421731
51,14,-2.493334
52,14,-7.193242
53,14,-9.209472
54,14,-5.817775
55,14,-1.470291
56,14,-8.613699
57,14,7.223346
59,14,3.451817
60,14,-1.742386
61,14,5.230463
62,14,-8.319263
65,14,2.606654
66,14,1.776901
67,14,-8.326912
68,14,-6.030837
69,14,1.687026
71,14,10.656810
73,14,-5.017771
74,14,3.599921
75,14,-5.913790
76,14,8.137020
78,14,-1.833830
79,14,-3.990095
80,14,7.573794
81,14,2.806251
82,14,5.755044
83,14,10.959517
84,14,5.442955
86,14,-1.586395
87,14,3.574991
88,14,8.988051
89,14,-9.160336
90,14,4.016430
91,14,-0.004166
92,14,-8.732290
93,14,-2.478465
94,14,11.297905
95,14,7.731703
96,14,-0.826836
97,14,-7.702116
98,14,-9.432381
99,14,11.677578
0,15,1.454272
1,15,8.338979
2,15,-2.313770
4,15,-3.978483
6,15,-6.743802
7,15,-2.258275
9,15,2.457788
11,15,2.725199
12,15,6.277771
13,15,6.946400
14,15,5.305647
16,15,10.752640
17,15,-7.821877
18,15,5.684404
19,15,0.663478
20,15,10.973946
21,15,8.769033
22,15,-4.165201
23,15,-4.220785
24,15,8.799183
26,15,-6.023180
27,15,6.637239
28,15,-7.058153
29,15,4.125145
30,15,-3.716892
33,15,1.024944
34,15,-7.595352
35,15,-9.282638
36,15,-7.285193
37,15,-6.840935
38,15,-8.452519
41,15,-9.483962
42,15,7.451677
43,15,-4.542978
44,15,-3.712756
45,15,5.666183
46,15,10.613605
47,15,6.631262
48,15,7.459788
50,15,-5.105046
51,15,10.268194
52,15,-5.369325
53,15,4.659367
54,15,-0.609296
56,15,-0.367720
57,15,10.268418
58,15,9.719297
59,15,-6.972190
60,15,-9.142067
61,15,5.602056
63,15,-4.587822
66,15,9.433047
67,15,-5.030272
69,15,-2.732959
70,15,11.203300
71,15,-5.929567
72,15,3.383044
73,15,3.469864
74,15,-4.385382
75,15,4.659209
76,15,2.216830
77,15,-5.030747
79,15,-0.886893
80,15,11.695362
81,15,-0.630111
82,15,6.041731
84,15,0.993876
85,15,0.584428
86,15,5.851688
87,15,8.583082
88,15,6.018876
89,15,7.887400
91,15,-4.868792
92,15,8.358199
93,15,7.502852
94,15,8.981891
95,15,-6.036644
97,15,5.881154
98,15,-5.301974
99,15,-0.730932
0,16,10.183440
1,16,-6.560595
3,16,10.820188
4,16,-0.374239
5,16,-5.263784
6,16,-4.670314
7,16,-2.930350
9,16,5.641320
10,16,-3.261212
12,16,-0.036915
13,16,3.474573
14,16,10.257613
15,16,-2.621823
16,16,9.622299
17,16,0.551673
19,16,4.258543
20,16,-5.845062
22,16,-4.112653
23,16,0.197672
24,16,8.910182
25,16,7.355335
26,16,-9.006004
27,16,-4.490053
28,16,3.191854
29,16,-7.356645
30,16,8.753324
31,16,-2.033989
32,16,9.339114
33,16,-6.393066
35,16,-5.754331
36,16,3.885400
38,16,-1.173784
39,16,11.153142
40,16,-0.833578
41,16,-1.064306
43,16,9.617497
44,16,0.455325
45,16,-5.666531
46,16,-0.692451
47,16,-8.340238
49,16,3.401338
50,16,11.632174
52,16,-0.839294
53,16,0.840648
54,16,-9.190971
55,16,-8.726354
56,16,-5.422243
57,16,8.635867
58,16,-8.319855
59,16,10.553254
60,16,6.064545
61,16,8.369282
62,16,4.211367
63,16,-0.430917
64,16,-7.679095
66,16,7.642591
67,16,5.020979
68,16,-3.230018
70,16,3.405744
71,16,6.054461
72,16,0.323533
73,16,-8.271757
74,16,-2.980816
76,16,-7.281452
77,16,-5.993852
78,16,6.587803
79,16,6.008771
80,16,3.570816
82,16,7.658207
83,16,3.567031
85,16,-0.967636
86,16,4.021771
87,16,-6.740546
89,16,3.374146
90,16,-5.705642
94,16,7.062099
95,16,-7.855946
96,16,-9.103095
97,16,7.396649
98,16,2.489260
99,16,10.008466
0,17,11.896422
1,17,4.085096
2,17,-0.322017
3,17,5.813825
4,17,10.832247
5,17,-7.097545
6,17,10.751594
8,17,-2.629957
10,17,-5.865424
11,17,0.615385
12,17,6.284379
13,17,-9.388243
14,17,4.526043
15,17,3.133108
16,17,-4.788619
17,17,-3.583851
19,17,6.919991
20,17,-3.031728
21,17,-8.377740
22,17,-9.269215
23,17,5.119002
24,17,9.419593
25,17,-0.441865
26,17,-7.018303
27,17,-4.389187
28,17,-6.264118
29,17,-6.409958
30,17,-6.132043
31,17,0.234718
32,17,10.966517
33,17,-9.006135
36,17,4.761467
38,17,-1.515551
39,17,-9.381756
40,17,-2.983042
41,17,-2.991463
42,17,-2.624938
44,17,7.341919
45,17,-3.601967
46,17,-6.371751
47,17,-2.685623
48,17,0.308781
49,17,-8.775309
50,17,-6.752739
51,17,-5.360611
52,17,7.972296
53,17,0.526143
54,17,-0.927507
55,17,-0.088887
58,17,-3.435838
59,17,5.331936
61,17,-9.333715
62,17,5.387884
63,17,-8.443559
64,17,4.788904
66,17,11.555914
68,17,11.385024
69,17,11.535281
70,17,1.765749
71,17,-7.902706
72,17,-6.083630
73,17,4.332670
74,17,3.113726
75,17,1.411778
76,17,-3.055097
77,17,-2.141500
78,17,8.558725
79,17,-6.420222
80,17,0.696073
81,17,-3.065879
82,17,11.642720
83,17,-4.144312
84,17,10.625539
85,17,-2.439249
86,17,4.387690
87,17,9.528131
88,17,3.368608
89,17,-4.190244
90,17,9.075734
91,17,2.929485
92,17,-3.675240
95,17,3.781441
96,17,7.025082
97,17,-4.273523
98,17,7.744903
99,17,5.771038
0,18,5.998296
2,18,0.014997
4,18,3.776479
5,18,-4.583735
6,18,-5.703175
7,18,4.423177
9,18,2.530235
10,18,-7.164382
11,18,8.336313
12,18,-7.422434
13,18,4.078830
14,18,2.670117
15,18,4.243237
17,18,4.604726
18,18,10.470972
19,18,9.155747
21,18,-8.824844
22,18,9.942925
23,18,9.338802
24,18,0.950423
26,18,3.731040
27,18,0.671904
28,18,2.988567
29,18,3.656237
31,18,-0.122575
32,18,-7.469742
33,18,4.655054
35,18,2.799009
36,18,3.933140
37,18,3.515184
38,18,-3.402339
39,18,-5.946621
40,18,10.273350
41,18,-1.640713
42,18,-1.981706
