354.80316,4.05630,2.22399,9.23048,8.28654,9.39799,0.94679,7.28067,6.48417
279.32137,6.01344,9.74388,7.62569,6.27532,3.93411,8.06913,6.02271,4.36668
143.57979,7.59732,1.40812,5.67540,1.44054,9.30866,1.82495,3.33454,9.66123
183.42162,9.51401,5.99265,1.83717,6.35642,6.26405,1.21485,7.71723,0.63111
229.71329,8.75413,2.44665,5.02034,2.17229,2.32228,5.82240,8.95567,4.00190
177.86484,4.78812,6.69828,5.51766,3.43591,6.51555,2.71747,5.71039,8.00753
167.73040,9.08201,4.90569,5.50739,5.61205,9.93709,2.30495,5.17978,0.63147
160.38757,2.93338,8.15337,4.12553,0.29643,7.11228,8.11874,9.83255,8.04340
238.03719,8.62766,3.59383,2.10856,3.12498,3.19013,5.56108,6.21051,8.23101
156.44996,8.91478,7.03458,1.00630,9.37837,1.95510,4.58717,0.80171,4.82728
159.37173,9.80609,1.97038,1.96524,2.28188,9.65914,1.33513,7.98384,6.13298
244.00164,1.69163,0.06089,9.08209,9.00061,9.67411,3.70125,5.03797,4.33450
252.53199,3.77767,8.05355,2.32767,9.32992,2.96453,5.86054,9.23260,9.91701
218.14059,6.84456,6.15180,5.04111,2.08125,9.38055,6.73266,1.97799,6.27290
182.64893,9.32499,2.82865,0.99436,4.16326,4.77134,7.39304,5.05088,9.50556
173.72200,1.70240,1.08550,6.02704,7.35824,8.91873,2.42947,3.88942,8.42849
267.04919,4.22987,1.15631,9.25156,7.79385,9.29119,0.24384,2.95850,9.75965
236.68038,2.96919,4.65710,8.82856,3.11017,5.61806,7.29933,8.18535,3.51121
62.04448,9.15030,5.18070,7.31271,2.32206,0.28422,1.31283,1.46547,3.57453
77.99430,6.85109,0.33685,1.56876,3.37688,9.54492,8.39270,2.23882,8.50056
103.06391,3.99740,0.23766,2.25792,3.40743,0.56106,9.12182,1.13642,7.47541
221.09022,1.68340,7.42829,7.89459,6.68026,9.25468,8.58601,0.69718,6.49137
172.34182,6.81233,3.26300,8.47336,5.23933,3.98479,5.34770,8.15507,9.71315
191.97915,3.05744,5.72650,3.66634,7.24487,0.04359,4.36493,5.29663,1.03947
235.25400,5.14331,3.70062,0.59079,8.00770,9.97286,8.85567,0.38870,0.85997
257.56841,1.44752,2.67628,6.14708,8.71871,4.70079,6.10748,7.17661,3.00739
207.59219,9.92253,6.91077,8.92695,7.87376,0.49906,2.23242,5.95256,6.90515
194.88758,2.33795,3.03036,5.69210,0.39385,6.76024,0.86733,1.69432,9.91010
170.63356,1.84310,0.07822,7.42305,9.44065,9.59550,0.81937,4.27434,4.85074
140.91337,8.84990,1.00762,9.93838,5.92722,6.25266,7.65694,5.73908,7.76065
93.51406,0.23603,0.62049,4.08421,0.72421,5.35452,4.24584,9.65867,0.80726
110.93856,6.86845,4.95125,0.49404,4.56124,7.95751,5.23079,7.54689,5.41593
100.30774,4.44718,7.09601,3.91890,0.62365,4.43067,0.46225,7.35149,0.58938
147.55359,2.66946,4.48700,2.12778,4.84456,2.15492,2.36855,9.01478,1.42235
179.71276,7.71416,2.61239,4.37843,8.89223,9.04265,2.27335,2.10456,2.81166
75.20057,3.04657,0.18135,4.45837,0.85274,7.87765,0.65835,0.51535,3.36154
95.28536,3.54338,0.73454,3.29637,8.60800,6.47528,6.37142,9.23991,4.48424
225.46848,7.93815,5.69973,6.14406,0.90900,8.66305,9.77991,8.21116,9.69605
180.60000,4.58691,3.89294,9.32801,1.14448,1.08143,4.86944,8.21428,9.10852
178.63996,5.55423,2.46472,1.57204,8.80485,0.80501,5.28779,3.86923,4.11508
216.73339,4.01949,4.29184,4.88983,3.64139,8.78399,9.33433,8.68356,7.27291
198.78353,0.00349,6.81425,0.04792,7.52086,4.10591,8.89456,7.17546,2.38016
308.88373,9.41544,7.31741,1.59893,8.97532,4.07781,7.32013,9.06726,9.74848
163.31515,1.42017,9.65981,7.48517,5.44733,5.12857,1.25405,0.54910,1.67084
228.10501,9.12568,7.44598,8.21249,8.23045,9.53168,1.40124,7.61299,3.08470
207.01838,8.59105,8.64464,0.59455,5.10501,2.94822,7.24448,6.45719,2.43043
203.61890,1.15461,6.65226,1.06724,5.66925,7.79024,0.70556,5.96085,7.70514
189.59982,4.08241,2.80194,3.57360,4.36576,7.40442,3.75176,7.22903,2.71168
160.23248,4.53709,5.31752,7.01889,6.20320,6.07598,4.94774,5.20794,8.50314
338.89976,1.86696,9.71309,7.29608,0.17333,9.85305,9.95260,7.37062,5.02248
103.56250,3.21542,5.63777,8.88159,5.36345,3.19117,0.96238,4.47278,7.93758
176.39909,7.45079,5.16582,1.00139,4.76399,6.41825,0.09777,8.37911,5.67158
159.89778,2.41626,7.53202,3.36739,1.77157,9.01978,1.73722,1.95977,1.62850
140.04350,0.50037,5.31243,6.48410,4.38727,3.74436,8.79528,6.05728,6.61426
158.77380,7.52760,7.05043,1.52569,2.11024,6.52951,7.94634,8.52367,6.45287
200.17790,9.96944,1.32802,4.78330,0.52665,7.24788,8.79360,0.32797,9.79809
129.31360,5.47567,7.28255,1.68269,8.59393,6.27368,1.98339,3.73400,1.14026
150.13595,1.72601,6.56864,5.37216,3.62028,1.86945,1.26483,7.54851,4.00857
186.88558,8.60199,1.76550,4.88085,8.93962,3.39320,4.49476,4.43955,9.36854
299.17462,8.67929,6.22952,7.84730,9.28167,5.32575,8.58796,5.32523,4.21488
207.72154,1.04022,0.39218,2.81833,8.83751,7.11853,3.41279,5.83278,5.35961
150.93393,3.40666,9.50329,6.11828,7.02038,3.86151,9.63201,9.82788,3.41556
153.70361,7.59317,7.81949,8.28846,6.92173,2.77163,5.48901,5.01433,1.97509
55.78412,3.28059,4.23816,5.09705,1.46275,0.50140,7.53928,5.60407,6.98422
175.18803,5.10974,4.37651,8.11918,2.24101,6.26791,0.32728,7.05742,1.31200
286.28765,8.09564,4.09612,9.88741,6.07259,5.80206,0.00852,7.89375,9.51524
195.18378,6.36187,9.47269,8.61249,4.22940,1.11820,6.91704,3.57234,7.79850
203.72159,0.19537,8.21115,7.47444,9.37188,1.10399,2.07815,7.44365,4.16947
142.71242,6.42148,7.50610,3.48393,5.17699,7.93066,2.66650,3.77087,3.78957
175.24133,7.09932,3.34746,0.91399,3.66149,4.28352,1.40947,7.82175,4.51994
149.14820,1.53747,6.27160,4.30200,5.20059,6.41280,4.93585,8.03077,7.66272
382.50369,6.62997,8.55762,6.02207,6.24185,8.00479,6.06986,5.23168,8.89758
191.20762,0.51263,7.86905,3.42763,9.71445,9.87335,5.07046,3.96022,4.41369
178.98459,4.53965,2.34081,0.56439,3.13370,0.47165,4.81597,0.82727,7.23688
140.48635,8.58058,2.11151,9.45363,9.40094,2.22430,4.93405,4.96225,8.75218
253.37619,4.63754,2.30103,5.94574,5.29873,8.67969,9.87692,5.52688,0.42163
109.44984,3.78279,2.43345,5.14414,2.68129,7.48278,5.94194,1.29921,0.69748
208.81445,1.41660,7.30527,1.39947,7.36036,4.16809,2.23752,7.32798,2.13060
98.90636,5.84545,4.29895,7.87409,0.68626,1.77306,0.59426,3.65726,3.67427
187.50515,5.18052,2.14175,0.67694,8.82437,1.27168,9.42148,1.12149,3.18326
231.84910,7.55650,6.10991,2.56865,4.72684,7.82849,6.50908,9.21074,5.10825
220.46762,9.67070,4.67809,1.23701,7.79965,7.87283,5.77460,1.00632,8.38549
264.33189,8.64251,2.61422,7.14269,6.26499,1.99344,2.95570,0.18670,9.52187
209.12611,2.19316,5.51953,5.93541,7.21890,8.65340,5.24794,5.10376,5.87524
191.09918,2.14572,0.81402,0.44021,9.38431,3.72528,9.88780,4.92932,4.13004
109.89226,6.24553,0.16714,7.21427,3.55930,0.84672,6.68110,2.87199,8.96829
245.72436,3.30089,8.37385,2.67382,5.76076,7.59629,9.47666,1.46437,6.93583
166.07196,6.64400,3.67599,3.79155,8.06326,2.48956,1.58535,4.92049,0.50392
223.67491,0.91234,4.52889,8.36418,2.13334,7.79566,0.14437,3.56364,7.32614
310.37057,7.15024,7.81341,9.85047,0.45906,3.17401,4.42688,5.32449,9.69060
140.97910,1.23086,3.49315,1.77945,0.27484,5.13142,3.09700,9.30945,9.16746
128.33497,0.59840,0.71713,6.72900,5.18164,7.29951,5.40998,6.43946,1.45175
131.77162,4.33068,0.36765,4.87475,9.46249,6.53240,1.35784,2.15903,6.40153
245.02084,1.52202,9.05353,7.10928,0.09323,9.82477,5.76023,6.21555,8.27136
171.05819,2.98640,9.54866,7.73162,1.44868,7.05017,1.30061,4.50902,1.14106
207.28688,1.28100,2.67583,1.70710,7.70406,4.51971,5.50776,8.01201,4.53978
165.72381,4.04998,5.63590,1.49746,7.93170,4.36101,6.68262,3.75994,4.26543
170.20384,5.68859,1.78228,8.46133,8.89312,4.71746,3.77039,2.91170,3.39936
157.69256,2.32765,6.84071,3.82498,0.52639,5.76784,5.17800,0.88057,8.51640
217.85752,5.13827,6.57436,4.22340,9.12880,6.56624,1.53685,4.53548,6.09018
146.42987,6.95691,0.89427,6.81168,3.23486,7.70222,7.41090,1.47249,4.09379
308.50759,7.23076,9.41503,8.94672,7.18961,4.78139,6.95002,6.35672,3.79574
282.56080,0.28343,3.45584,7.43925,7.41722,7.72624,8.48871,9.33447,6.75122
81.75039,1.90095,9.48686,2.37615,6.38492,0.89727,3.09008,1.51573,1.98868
319.17422,9.23806,9.02089,0.51309,9.26224,9.03452,2.03522,2.52695,8.39177
290.10637,9.04486,9.95031,3.23748,8.27560,4.01925,8.25775,5.13419,7.27648
156.53674,9.21374,4.32938,4.10172,9.75810,7.45614,6.72386,1.93649,0.16373
234.03335,8.64660,7.60186,0.92682,8.89478,4.07562,8.75748,9.12964,6.74714
141.27027,0.44246,4.27389,7.47624,7.16304,0.95662,5.31090,2.34021,8.05625
169.33710,3.40530,5.03226,9.70012,7.46852,7.56959,4.18064,9.52992,9.81492
86.37176,6.87225,0.30790,1.54979,1.97612,1.63984,6.16864,5.97029,0.99512
186.71463,3.86208,5.28474,5.36258,7.63652,5.83120,5.18876,6.28762,2.56601
138.31038,7.54406,1.35392,1.81699,4.40786,0.25000,7.31861,8.57834,1.43836
189.24831,6.02702,9.01318,4.45811,1.17284,5.76931,3.79669,5.59453,4.60424
175.00848,0.46881,7.21173,3.79342,4.35102,3.17359,2.96480,7.99993,8.47205
165.04220,1.50606,4.14031,5.95881,4.20657,3.12354,6.15584,4.69610,8.39682
97.74675,9.00424,4.46660,0.95503,3.85122,1.94134,2.52683,5.21901,3.40593
161.02874,0.12801,8.01596,5.45437,5.94257,8.21619,7.83735,9.20588,1.11998
200.97539,0.73194,4.89745,5.17765,2.07771,5.23015,2.17317,7.93237,7.86916
237.22105,5.07148,2.07521,1.84159,9.88215,4.20427,1.61532,2.92001,9.00473
262.79887,8.83429,6.38509,9.67640,2.79404,3.36509,8.85435,6.61408,4.40601
266.12215,0.49183,8.99665,6.51377,7.54376,7.83138,7.75000,0.13162,4.18252
257.46514,5.97136,6.32041,4.44514,4.32877,5.32128,6.83613,3.07996,9.57156
87.34795,1.64813,2.36050,5.05022,4.68375,2.67967,6.77100,0.44533,4.03098
100.97677,0.65795,7.51255,4.19595,2.04616,8.22592,6.73277,1.55202,9.52739
162.36516,7.53009,8.80691,1.40566,0.01700,4.92186,4.76047,6.09167,3.01959
304.66459,6.14045,6.59718,8.79858,3.31691,9.36019,7.04015,2.22294,8.13732
158.84353,5.98505,2.69409,4.59970,6.43766,1.57311,1.13636,1.74154,7.05540
232.67968,1.77387,4.94463,6.21989,4.98883,0.66125,8.16903,7.32048,7.56308
189.42459,1.34493,3.25655,7.90632,4.73988,1.24301,8.93555,6.82070,0.32876
193.28267,6.89875,2.06813,7.96329,3.35754,5.72413,8.97824,9.67197,1.36002
222.26055,4.55313,4.26329,0.54325,9.83846,7.38756,7.59709,0.32415,4.65895
111.07346,7.21814,1.53199,7.00823,6.63721,9.30374,5.80787,3.76873,0.07281
168.14386,5.79156,6.17599,1.86151,9.48958,4.06107,8.24543,8.13067,1.33996
191.16062,3.67452,9.35985,8.24964,9.93121,9.31679,4.01249,9.33057,9.33117
159.72280,9.60753,0.80727,8.03479,5.51150,4.16814,1.47357,2.81719,5.48616
102.17628,3.82677,4.94281,1.43736,2.70287,1.34378,1.99435,7.37020,0.44553
182.76259,2.54073,8.47880,1.24894,7.50528,0.21562,7.62629,5.97331,2.87798
334.73984,5.72714,4.44769,6.61561,8.74613,5.63089,7.73657,8.75769,3.50278
309.08964,3.25021,7.67960,1.39143,9.07543,7.56455,9.58336,3.01570,9.30766
282.65258,4.29819,6.72524,2.06245,8.65629,6.59201,7.83636,5.28494,2.96193
208.72634,5.14127,7.22417,0.24079,6.55070,0.18213,8.04272,0.50261,2.42493
173.89621,0.20973,1.71829,4.72923,4.80067,4.81062,9.03820,3.23014,5.74983
165.15121,1.49246,0.91072,8.15603,0.20468,8.89364,9.30371,5.94825,6.08270
74.38646,1.25577,1.36998,3.18004,8.78936,1.54180,2.26708,9.42219,1.85689
232.29616,3.08252,4.67940,3.26617,7.97660,2.13442,5.55026,0.13733,7.18279
313.74223,6.23153,3.03198,3.03115,1.44588,5.71415,9.16168,9.80516,7.43277
152.22036,8.31734,6.27046,3.15961,1.69197,9.20184,7.63408,1.93944,5.02160
85.68478,1.31030,5.37269,4.89049,5.27790,3.43176,1.10755,0.50279,0.38206
202.85178,5.85691,7.38246,9.07367,5.78329,6.00719,0.35789,5.62353,3.13587
165.57789,8.92049,6.78542,4.79707,9.44795,9.97616,0.77036,1.38287,8.46002
241.49382,9.74224,8.33050,2.58394,8.51079,3.32770,0.25861,0.67237,3.64831
183.58240,9.12250,6.29658,7.16049,7.24411,4.30826,6.12908,2.12175,9.86827
170.36249,7.02239,5.20441,4.79384,5.68310,7.55848,5.89055,4.09699,4.11336
134.48618,3.48573,6.97395,0.20030,6.05073,6.07031,7.00917,0.76877,6.35048
224.41211,7.88133,9.52694,8.02397,6.87795,3.96441,0.60864,5.25116,6.86285
145.15392,1.46551,1.83483,3.88557,9.81913,5.08787,4.11582,4.81072,8.78810
156.27897,8.26498,0.41198,0.00167,4.16290,2.43220,7.85161,3.14581,0.85176
170.14805,9.28005,2.25423,0.37422,4.03826,3.37174,0.56711,4.73629,5.29603
292.27157,5.00809,9.22274,0.55037,3.31601,5.72226,8.92519,6.26348,6.00386
237.57120,1.28740,8.87313,6.95259,3.20548,9.61993,5.92725,0.10050,1.81835
153.75059,3.46125,6.72999,0.77913,7.54658,0.22066,3.28536,4.87282,0.05745
133.52920,3.86240,5.00664,1.47479,0.79720,6.21960,2.73975,8.08922,5.22401
253.38197,7.61781,2.77023,4.77202,3.71584,9.19113,1.32149,5.84300,7.91106
198.67764,1.77366,2.55220,0.30224,1.73962,8.74902,5.56065,4.58354,8.90253
310.79831,2.74082,8.40392,3.77763,1.05761,8.52698,9.63958,9.95816,3.46915
257.97633,7.06046,0.39781,8.74306,7.37940,7.97951,2.49170,7.72427,0.85973
70.87457,0.49005,0.57364,2.89849,2.39908,5.00305,8.84545,1.73189,3.98779
129.65967,0.40973,5.33022,3.99156,2.95441,4.37743,9.21361,3.97641,4.31339
131.65744,6.54887,9.26236,0.28054,7.88145,7.02768,3.82795,1.72169,6.92041
153.34898,5.03303,5.44314,0.56766,7.56437,5.10609,5.51918,6.69354,0.78900
243.51234,0.75122,7.15157,8.80258,1.18067,7.89465,6.54217,1.34339,9.26346
359.66830,3.04346,6.04543,8.25639,6.64162,3.52773,4.34656,7.18235,5.71540
156.97370,9.70861,1.77954,0.26571,8.22812,1.53513,1.29262,0.18560,9.40215
217.64110,4.33262,8.06930,2.54730,6.92177,1.20545,3.31244,8.26702,6.52057
118.04317,1.93700,0.19950,2.08280,8.43133,0.76967,2.51645,5.82421,1.45611
243.32447,7.94761,8.97853,7.57393,3.91443,2.40519,8.74524,0.35374,3.22725
210.74967,5.48382,6.13782,6.46792,8.39467,8.06008,5.06666,6.13680,2.12514
111.72017,5.96791,6.17667,1.55327,1.87392,1.09767,2.21832,9.99510,1.54869
230.73839,8.05487,9.65228,2.12584,8.14006,8.76146,6.99529,4.11711,0.03486
151.54332,9.88240,2.91524,4.72521,6.26994,0.46035,9.58320,0.95460,8.48434
353.36637,9.64132,9.29019,8.44142,9.82768,6.87412,4.83661,5.18950,7.58248
329.70373,9.46626,6.70192,9.79197,8.75831,4.87935,2.50272,7.77107,0.41557
237.07500,7.64663,6.74667,2.16912,8.97666,3.29551,1.39036,7.02338,5.28243
126.20933,4.15796,0.20879,4.85758,4.65165,4.45147,2.48430,1.82311,3.70133
285.77487,4.51351,4.02277,6.62242,8.18579,6.57222,6.00492,1.84767,8.61213
203.39077,6.93619,4.68048,8.86734,2.89009,1.98606,7.41310,9.89359,7.77390
233.91817,7.85087,3.08377,3.36327,3.35421,6.15190,7.36053,1.26529,7.35765
155.32344,0.69684,5.84241,9.54724,8.51197,2.50705,0.58524,5.23407,0.73456
192.89008,3.06079,8.01730,6.39158,2.40214,8.13522,8.75250,3.56755,7.45941
169.36573,7.12992,2.30900,3.84344,7.62456,5.25486,2.24100,1.12926,7.44934
242.75329,8.46548,9.69159,8.83462,6.49157,3.52783,5.87438,3.54866,5.35793
217.08904,8.09654,6.49184,0.86171,4.87474,8.18835,3.59803,6.96145,0.14464
147.96257,2.93417,2.91366,2.13652,3.74694,8.99231,7.10121,4.82015,4.83947
198.10787,9.50583,8.00792,7.30689,3.41970,4.98680,3.38453,6.77503,1.50302
236.21433,6.01015,6.08751,7.74770,5.47589,0.10011,6.27267,4.62534,6.38179
61.02132,7.69196,9.58781,5.42234,7.39768,4.55185,6.87248,0.34086,0.25885
178.66935,0.53767,3.37236,1.31433,4.88991,7.08354,7.97633,1.15376,8.99981
291.43208,8.29099,5.48391,3.42940,6.89864,3.00944,7.41084,6.72077,9.29405
275.43739,7.78889,9.34080,9.36777,8.32511,3.08768,5.33084,3.35566,4.59135
257.31269,7.61793,2.37858,8.46683,5.43496,8.21177,0.45874,0.33203,6.23375
147.09585,5.09087,6.13703,8.51405,8.96283,4.92235,0.26911,3.25643,4.78279
298.82702,6.54363,2.79241,2.03027,9.91217,6.73928,0.11868,9.51176,6.54202
109.94998,5.95250,3.13508,7.12328,3.05045,6.31407,6.32155,0.77103,0.27482
266.18354,6.87173,0.99239,7.91170,3.09963,3.40257,8.16976,7.58138,9.11758
141.71146,2.69143,9.09695,9.51917,8.62199,3.65802,3.89923,1.01848,2.68811
145.97070,0.21567,1.40012,2.63888,8.60124,3.24437,5.60086,6.41113,4.38948
169.79944,1.56106,6.83088,2.66840,6.71892,4.26995,8.07712,4.13631,8.90903
188.84690,9.37555,9.50000,8.41481,8.32616,6.04146,6.64383,2.48445,4.91282
170.70318,0.37751,0.34951,5.37014,5.11074,7.13820,8.87729,7.59501,7.93533
185.10950,2.21520,5.24747,8.55718,2.45947,3.30669,5.30673,5.46245,8.46446
140.34087,8.64650,4.52810,9.94549,4.51581,6.17559,4.05209,1.01245,0.22188
121.99449,8.03901,8.97716,5.43784,1.93293,7.79088,4.40703,9.24841,3.63868
157.58985,0.19037,7.26273,6.42689,7.32196,5.97142,4.36737,3.46838,9.52634
311.82979,6.46899,9.81116,0.92222,3.39563,5.48477,7.10475,5.55217,7.94295
238.43741,8.27501,4.12851,9.24764,8.80722,0.04338,1.38568,3.31887,7.25488
189.59153,8.82165,6.56715,9.30882,6.68474,0.12101,0.93577,9.95461,8.39359
157.18363,3.23680,5.53778,6.43128,0.86054,1.58954,7.74947,0.51073,9.30788
139.88966,1.98499,1.16666,2.76863,4.79616,0.17608,4.34492,0.47212,4.61145
229.30731,2.60959,6.39828,1.28113,8.20250,6.74030,9.96429,1.39602,5.42565
250.29724,4.79544,4.54324,9.28460,6.35529,8.37226,5.71928,8.62103,4.41768
129.71635,3.75164,8.27143,6.56964,7.10595,0.31033,3.68203,6.04646,1.03407
153.44624,6.91482,5.05067,3.09111,0.58766,3.67959,4.92132,2.98205,1.92939
195.29727,8.97256,4.03045,1.22795,6.61680,4.05050,1.48405,8.06790,1.59039
159.33270,0.20728,9.37119,7.61338,4.78970,5.81780,7.32211,5.26478,8.15535
227.76242,3.16029,5.01862,9.53526,2.27467,7.39988,3.16445,6.91476,9.42884
105.95344,2.61628,5.92365,0.90696,4.29939,2.25828,0.33457,8.87209,4.09171
123.77420,3.90803,0.70744,2.80832,2.33358,0.73768,8.51325,2.70450,3.10641
209.08742,4.54150,0.77178,3.59716,4.96699,7.72603,2.44662,9.96464,6.31769
176.50286,4.14120,0.85488,3.59089,6.48271,1.13517,2.59957,3.53206,9.24849
124.29380,7.71584,6.03233,9.31854,8.12576,6.20161,4.75440,1.02528,5.09129
193.24243,7.24440,0.16354,2.34315,7.06705,0.60769,3.55487,5.28433,6.89462
200.06739,6.58235,0.78331,7.65432,8.06261,5.42308,4.99548,6.92353,4.94501
174.60744,4.68836,5.43888,6.63122,2.80814,6.86655,2.85614,3.95458,4.34416
177.84649,2.17117,4.47218,9.57583,1.98886,3.88801,4.08208,3.48003,7.78151
231.02286,6.15689,5.24743,2.81655,5.02473,6.57100,8.10910,0.45694,8.50202
128.38662,8.47651,2.82406,5.38203,2.51090,0.35534,5.13421,8.53100,8.46936
153.13116,2.17383,2.07495,0.24541,6.35354,1.08020,8.33140,7.94082,6.72435
216.70642,1.33359,6.24993,5.13886,2.60093,5.84742,5.01294,5.49267,2.93872
203.83131,9.23001,6.98467,7.93835,1.96992,4.70517,1.73582,1.60539,1.16423
212.80915,9.79559,0.75483,1.61881,3.06763,8.15191,8.35360,9.42576,8.77702
163.72773,7.41021,6.77551,3.77960,3.30855,5.46070,6.01350,1.01403,5.61739
238.07149,0.01060,1.34606,5.74026,2.52688,8.82376,4.09891,5.59991,8.32473
123.14445,0.52008,3.64021,6.20658,4.28419,8.31739,1.11710,4.90877,4.86792
180.41662,1.59861,7.94141,4.50702,9.87246,2.68716,4.53229,0.55816,4.27098
146.10924,8.71315,7.32362,8.39935,0.01233,0.95349,4.54404,8.52474,6.53397
278.43786,6.52840,3.77732,1.44773,9.24676,9.83746,6.81096,5.68137,7.74933
175.85393,3.61773,9.78085,4.97000,8.02992,2.00696,9.11969,3.40466,5.41342
170.77760,0.49454,6.31711,9.55534,7.51147,0.14317,6.99923,3.25271,8.93344
100.73992,5.96387,2.33549,1.15219,2.01608,1.82735,3.28057,9.71325,0.32963
94.96346,6.79434,0.65919,6.72656,4.21831,0.24790,6.60164,5.02206,0.13279
172.35635,5.71036,5.33780,4.49055,8.01277,5.72779,3.85755,1.05170,3.47712
130.93437,2.70477,5.44524,3.70130,4.07967,3.07229,1.59619,3.27054,1.38836
189.54776,4.67162,0.32294,9.03013,3.14554,9.73694,1.35907,1.77213,2.26726
249.40886,8.35945,1.26842,4.50213,1.93940,9.81598,3.96755,4.37488,8.56835
243.84167,1.64471,4.66914,2.00589,6.84418,8.85092,7.75432,6.79203,3.67402
185.41239,8.12560,1.58161,9.37374,0.24345,4.45958,5.74025,4.87194,3.96389
122.53436,0.03622,8.75592,3.03212,4.56348,7.78529,6.75647,3.90871,1.07960
117.74478,4.48096,6.10553,0.22239,9.01060,0.76658,5.51188,0.02312,9.38473
223.21879,7.98928,5.62232,5.79189,4.00388,4.22699,6.60585,8.61380,3.62020
211.98615,4.39078,6.73704,8.55535,8.30314,1.78535,7.48631,4.87884,1.75493
150.92409,1.01051,3.12503,2.22655,3.83222,4.58629,5.35315,1.40762,8.03171
134.07471,8.18475,5.95726,5.92038,3.19760,1.85107,3.00688,7.84298,1.20860
255.37994,7.09692,8.59668,9.22513,4.90239,2.24876,8.64265,7.61371,2.99538
157.52763,0.93397,7.73985,6.84516,1.25546,1.08767,4.58959,6.73734,1.68557
267.60859,4.36292,6.00397,7.81381,3.97609,8.32719,9.99541,9.69324,5.98355
207.51749,6.32789,0.95914,4.27673,2.49379,2.40981,2.45636,7.36606,4.02712
158.29860,1.16725,5.60594,4.84539,9.94349,4.91359,3.59246,2.05946,2.60534
146.25461,3.05126,5.29838,7.52100,1.85604,1.02482,3.56814,4.58014,1.57166
263.09353,8.73992,6.11210,7.18871,2.54398,0.83110,9.55802,8.39220,8.45238
216.05417,3.66112,9.65792,2.68214,4.18268,6.43465,3.15820,5.84183,8.25044
200.47444,6.30919,9.34070,8.41816,3.58679,9.88598,1.74269,1.45227,3.44448
223.56195,5.96369,3.06345,5.60207,1.68194,6.93783,8.76529,7.28912,9.18326
206.55944,8.72852,7.37688,8.00304,0.67180,1.61951,8.00667,5.39594,8.67534
159.63472,6.89137,8.07414,7.29989,3.90048,6.63142,6.76685,2.30018,3.77416
146.48266,6.60348,2.23093,2.99713,3.41016,4.56002,3.00294,0.58939,5.75828
108.45777,8.87968,6.69091,1.91138,0.19412,4.91297,1.41222,2.55780,1.30714
250.33541,8.91878,7.99643,2.22804,2.14502,1.97476,3.46050,0.92316,8.67191
